indicator_id,entity,period_end,value,unit,basis,source_name,source_url,note
employees_parent,square-enix-hd,2026-03-31,26,人,official,スクウェア・エニックスHD 有価証券報告書（2026年3月期・EDINET 書類番号 S100YHJ4・Yahoo!ファイナンスの写し）,https://finance-frontend-pc-dist.west.edge.storage-yahoo.jp/securities-report/20260623/S100YHJ4.pdf,持株会社の本体のみ
avg_salary_parent,square-enix-hd,2026-03-31,13150577,円,official,スクウェア・エニックスHD 有価証券報告書（2026年3月期・EDINET 書類番号 S100YHJ4・Yahoo!ファイナンスの写し）,https://finance-frontend-pc-dist.west.edge.storage-yahoo.jp/securities-report/20260623/S100YHJ4.pdf,持株会社（26人・平均年齢48.0歳）の値。事業会社の給与ではない。前年比−8.5%
foreign_ownership_pct,square-enix-hd,2026-03-31,49.40,%,official,スクウェア・エニックスHD 有価証券報告書（2026年3月期・EDINET 書類番号 S100YHJ4・Yahoo!ファイナンスの写し）,https://finance-frontend-pc-dist.west.edge.storage-yahoo.jp/securities-report/20260623/S100YHJ4.pdf,所有者別状況：外国法人等 個人以外49.39＋個人0.01
rd_expense,square-enix-hd,2025-03-31,1782000000,円,official,スクウェア・エニックスHD 有価証券報告書（2026年3月期・EDINET 書類番号 S100YHJ4・Yahoo!ファイナンスの写し）,https://finance-frontend-pc-dist.west.edge.storage-yahoo.jp/securities-report/20260623/S100YHJ4.pdf,一般管理費に含まれる研究開発費。ゲームの制作費はコンテンツ制作勘定に積むので小さい
rd_expense,square-enix-hd,2026-03-31,2541000000,円,official,スクウェア・エニックスHD 有価証券報告書（2026年3月期・EDINET 書類番号 S100YHJ4・Yahoo!ファイナンスの写し）,https://finance-frontend-pc-dist.west.edge.storage-yahoo.jp/securities-report/20260623/S100YHJ4.pdf,同上
game_wip,square-enix-hd,2025-03-31,46936000000,円,official,スクウェア・エニックスHD 有価証券報告書（2026年3月期・EDINET 書類番号 S100YHJ4・Yahoo!ファイナンスの写し）,https://finance-frontend-pc-dist.west.edge.storage-yahoo.jp/securities-report/20260623/S100YHJ4.pdf,連結貸借対照表「コンテンツ制作勘定」
game_wip,square-enix-hd,2026-03-31,46258000000,円,official,スクウェア・エニックスHD 有価証券報告書（2026年3月期・EDINET 書類番号 S100YHJ4・Yahoo!ファイナンスの写し）,https://finance-frontend-pc-dist.west.edge.storage-yahoo.jp/securities-report/20260623/S100YHJ4.pdf,連結貸借対照表「コンテンツ制作勘定」。棚卸資産評価損は7762百万円（前期7487）
net_sales_consolidated,nintendo,2022-03-31,1695344000000,円,official,EDINET 有価証券報告書（有価証券報告書－第86期(2025/04/01－2026/03/31)・書類番号 S100Y9NX）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100Y9NX.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,nintendo,2023-03-31,1601677000000,円,official,EDINET 有価証券報告書（有価証券報告書－第86期(2025/04/01－2026/03/31)・書類番号 S100Y9NX）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100Y9NX.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,nintendo,2024-03-31,1671865000000,円,official,EDINET 有価証券報告書（有価証券報告書－第86期(2025/04/01－2026/03/31)・書類番号 S100Y9NX）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100Y9NX.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,nintendo,2025-03-31,1164922000000,円,official,EDINET 有価証券報告書（有価証券報告書－第86期(2025/04/01－2026/03/31)・書類番号 S100Y9NX）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100Y9NX.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,nintendo,2026-03-31,2313051000000,円,official,EDINET 有価証券報告書（有価証券報告書－第86期(2025/04/01－2026/03/31)・書類番号 S100Y9NX）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100Y9NX.pdf,XBRL から機械で転記（売上高、経営指標等）
operating_income_consolidated,nintendo,2025-03-31,282553000000,円,official,EDINET 有価証券報告書（有価証券報告書－第86期(2025/04/01－2026/03/31)・書類番号 S100Y9NX）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100Y9NX.pdf,XBRL から機械で転記（営業利益又は営業損失（△））
operating_income_consolidated,nintendo,2026-03-31,360117000000,円,official,EDINET 有価証券報告書（有価証券報告書－第86期(2025/04/01－2026/03/31)・書類番号 S100Y9NX）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100Y9NX.pdf,XBRL から機械で転記（営業利益又は営業損失（△））
work_in_process_consolidated,nintendo,2025-03-31,14091000000,円,official,EDINET 有価証券報告書（有価証券報告書－第86期(2025/04/01－2026/03/31)・書類番号 S100Y9NX）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100Y9NX.pdf,XBRL から機械で転記（連結貸借対照表の仕掛品・全社）
work_in_process_consolidated,nintendo,2026-03-31,30000000,円,official,EDINET 有価証券報告書（有価証券報告書－第86期(2025/04/01－2026/03/31)・書類番号 S100Y9NX）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100Y9NX.pdf,XBRL から機械で転記（連結貸借対照表の仕掛品・全社）
net_sales_consolidated,capcom,2022-03-31,110054000000,円,official,EDINET 有価証券報告書（有価証券報告書－第47期(2025/04/01－2026/03/31)・書類番号 S100YCGO）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YCGO.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,capcom,2023-03-31,125930000000,円,official,EDINET 有価証券報告書（有価証券報告書－第47期(2025/04/01－2026/03/31)・書類番号 S100YCGO）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YCGO.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,capcom,2024-03-31,152410000000,円,official,EDINET 有価証券報告書（有価証券報告書－第47期(2025/04/01－2026/03/31)・書類番号 S100YCGO）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YCGO.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,capcom,2025-03-31,169604000000,円,official,EDINET 有価証券報告書（有価証券報告書－第47期(2025/04/01－2026/03/31)・書類番号 S100YCGO）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YCGO.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,capcom,2026-03-31,195365000000,円,official,EDINET 有価証券報告書（有価証券報告書－第47期(2025/04/01－2026/03/31)・書類番号 S100YCGO）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YCGO.pdf,XBRL から機械で転記（売上高、経営指標等）
operating_income_consolidated,capcom,2025-03-31,65777000000,円,official,EDINET 有価証券報告書（有価証券報告書－第47期(2025/04/01－2026/03/31)・書類番号 S100YCGO）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YCGO.pdf,XBRL から機械で転記（営業利益又は営業損失（△））
operating_income_consolidated,capcom,2026-03-31,75295000000,円,official,EDINET 有価証券報告書（有価証券報告書－第47期(2025/04/01－2026/03/31)・書類番号 S100YCGO）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YCGO.pdf,XBRL から機械で転記（営業利益又は営業損失（△））
work_in_process_consolidated,capcom,2025-03-31,917000000,円,official,EDINET 有価証券報告書（有価証券報告書－第47期(2025/04/01－2026/03/31)・書類番号 S100YCGO）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YCGO.pdf,XBRL から機械で転記（連結貸借対照表の仕掛品・全社）
work_in_process_consolidated,capcom,2026-03-31,1561000000,円,official,EDINET 有価証券報告書（有価証券報告書－第47期(2025/04/01－2026/03/31)・書類番号 S100YCGO）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YCGO.pdf,XBRL から機械で転記（連結貸借対照表の仕掛品・全社）
employees_parent,square-enix-hd,2022-03-31,27,人,official,EDINET 有価証券報告書（有価証券報告書－第46期(2025/04/01－2026/03/31)・書類番号 S100YHJ4）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YHJ4.pdf,XBRL から機械で転記（提出会社）
employees_parent,square-enix-hd,2023-03-31,22,人,official,EDINET 有価証券報告書（有価証券報告書－第46期(2025/04/01－2026/03/31)・書類番号 S100YHJ4）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YHJ4.pdf,XBRL から機械で転記（提出会社）
employees_parent,square-enix-hd,2024-03-31,26,人,official,EDINET 有価証券報告書（有価証券報告書－第46期(2025/04/01－2026/03/31)・書類番号 S100YHJ4）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YHJ4.pdf,XBRL から機械で転記（提出会社）
employees_parent,square-enix-hd,2025-03-31,25,人,official,EDINET 有価証券報告書（有価証券報告書－第46期(2025/04/01－2026/03/31)・書類番号 S100YHJ4）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YHJ4.pdf,XBRL から機械で転記（提出会社）
net_sales_consolidated,square-enix-hd,2022-03-31,365275000000,円,official,EDINET 有価証券報告書（有価証券報告書－第46期(2025/04/01－2026/03/31)・書類番号 S100YHJ4）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YHJ4.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,square-enix-hd,2023-03-31,343267000000,円,official,EDINET 有価証券報告書（有価証券報告書－第46期(2025/04/01－2026/03/31)・書類番号 S100YHJ4）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YHJ4.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,square-enix-hd,2024-03-31,356344000000,円,official,EDINET 有価証券報告書（有価証券報告書－第46期(2025/04/01－2026/03/31)・書類番号 S100YHJ4）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YHJ4.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,square-enix-hd,2025-03-31,324506000000,円,official,EDINET 有価証券報告書（有価証券報告書－第46期(2025/04/01－2026/03/31)・書類番号 S100YHJ4）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YHJ4.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,square-enix-hd,2026-03-31,297661000000,円,official,EDINET 有価証券報告書（有価証券報告書－第46期(2025/04/01－2026/03/31)・書類番号 S100YHJ4）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YHJ4.pdf,XBRL から機械で転記（売上高、経営指標等）
operating_income_consolidated,square-enix-hd,2025-03-31,40580000000,円,official,EDINET 有価証券報告書（有価証券報告書－第46期(2025/04/01－2026/03/31)・書類番号 S100YHJ4）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YHJ4.pdf,XBRL から機械で転記（営業利益又は営業損失（△））
operating_income_consolidated,square-enix-hd,2026-03-31,54736000000,円,official,EDINET 有価証券報告書（有価証券報告書－第46期(2025/04/01－2026/03/31)・書類番号 S100YHJ4）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YHJ4.pdf,XBRL から機械で転記（営業利益又は営業損失（△））
employees_parent,bandai-namco-hd,2022-03-31,23,人,official,EDINET 有価証券報告書（有価証券報告書－第21期(2025/04/01－2026/03/31)・書類番号 S100YBXE）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YBXE.pdf,XBRL から機械で転記（提出会社）
employees_parent,bandai-namco-hd,2023-03-31,43,人,official,EDINET 有価証券報告書（有価証券報告書－第21期(2025/04/01－2026/03/31)・書類番号 S100YBXE）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YBXE.pdf,XBRL から機械で転記（提出会社）
employees_parent,bandai-namco-hd,2024-03-31,41,人,official,EDINET 有価証券報告書（有価証券報告書－第21期(2025/04/01－2026/03/31)・書類番号 S100YBXE）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YBXE.pdf,XBRL から機械で転記（提出会社）
employees_parent,bandai-namco-hd,2025-03-31,46,人,official,EDINET 有価証券報告書（有価証券報告書－第21期(2025/04/01－2026/03/31)・書類番号 S100YBXE）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YBXE.pdf,XBRL から機械で転記（提出会社）
rd_expense,bandai-namco-hd,2025-03-31,36535000000,円,official,EDINET 有価証券報告書（有価証券報告書－第21期(2025/04/01－2026/03/31)・書類番号 S100YBXE）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YBXE.pdf,XBRL から機械で転記（一般管理費及び当期製造費用に含まれる研究開発費）
rd_expense,bandai-namco-hd,2026-03-31,35987000000,円,official,EDINET 有価証券報告書（有価証券報告書－第21期(2025/04/01－2026/03/31)・書類番号 S100YBXE）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YBXE.pdf,XBRL から機械で転記（一般管理費及び当期製造費用に含まれる研究開発費）
net_sales_consolidated,bandai-namco-hd,2022-03-31,889270000000,円,official,EDINET 有価証券報告書（有価証券報告書－第21期(2025/04/01－2026/03/31)・書類番号 S100YBXE）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YBXE.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,bandai-namco-hd,2023-03-31,990089000000,円,official,EDINET 有価証券報告書（有価証券報告書－第21期(2025/04/01－2026/03/31)・書類番号 S100YBXE）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YBXE.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,bandai-namco-hd,2024-03-31,1050210000000,円,official,EDINET 有価証券報告書（有価証券報告書－第21期(2025/04/01－2026/03/31)・書類番号 S100YBXE）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YBXE.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,bandai-namco-hd,2025-03-31,1241513000000,円,official,EDINET 有価証券報告書（有価証券報告書－第21期(2025/04/01－2026/03/31)・書類番号 S100YBXE）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YBXE.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,bandai-namco-hd,2026-03-31,1348246000000,円,official,EDINET 有価証券報告書（有価証券報告書－第21期(2025/04/01－2026/03/31)・書類番号 S100YBXE）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YBXE.pdf,XBRL から機械で転記（売上高、経営指標等）
operating_income_consolidated,bandai-namco-hd,2025-03-31,180229000000,円,official,EDINET 有価証券報告書（有価証券報告書－第21期(2025/04/01－2026/03/31)・書類番号 S100YBXE）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YBXE.pdf,XBRL から機械で転記（営業利益又は営業損失（△））
